남이섬,1,5,2019년6월18일,봄에는 벚꽃이 만발하고여름에는 시원한 강가에서 스피드보트타고가을은 남이섬과 근교 자라섬이 단풍으로 불타고겨울은 순백의 남이나라. 또 가고싶다,봄에는 벚꽃이 만발하고여름에는 시원한 강가에서 스피드보트타고가을은 남이섬과 근교 자라섬이 단풍으로 불타고겨울은 순백의 남이나라. 또 가고싶다
모래시계 공원,4,5,2016년7월10일,正东津的标志，从正东津车展沿着海滩步行约10分钟就可以到达，据说每年过年时会转动一次，沙子的周期也是一年。旁边还有time博物馆,"Zhengdongjin의 로고는 Zhengdongjin Motor Show에서 해변을 따라 도보로 약 10 분 거리에 있으며, 매년 설날에 한 번 회전하며 모래주기 또한 1 년이라고합니다. 그 옆에 시간 박물관이 있습니다."
모래시계 공원,4,5,2016년6월27일,夜晚踩着海沙 听着浪花 吹着海风 好不惬意,밤에는 바다 모래를 밟고 파도를 듣고 바닷 바람을 불고 있습니다.
모래시계 공원,4,5,2016년11월7일,沙漏公园是一个童话般的公园，里面很多的装饰品都是有颜色的，沙漏公园主要名字来源于它，这里有一个世界上规模最大的沙漏，差不多要一年。,모래 시계 공원은 많은 장식품이 색깔로되어있는 동화 같은 공원으로 모래 시계 공원의 주요 이름은 세계에서 가장 큰 모래 시계가 있으며 거의 1 년이 걸립니다.
모래시계 공원,4,5,2016년12월8일,距离正东津车站非常近，走着几分钟就到，有一个巨大的沙漏，说是世界最大的，一年只翻转一次，流尽需要正好一年，每年零点这会比较热闹,"정동진 역과 매우 가까우며 도보로 불과 몇 분 거리에 세계에서 가장 큰 모래 시계가 있으며, 1 년에 한 번만 뒤집어 져 1 년 동안 흐름이 필요합니다. 매년 더 활기차게 될 것입니다."
모래시계 공원,5,4,2014년11월30일,沙漏公园：实际上就是一个海边的市民休闲广场，广场中有一个巨大的圆形沙漏，20米之外就是大海、沙滩，沙滩挺干净，还遗留着大大小小的贝壳，夏天一定是热门所在。我到来的这个季节，海风呼呼，边喝着超市刚买的香蕉牛奶边在海边溜达，身体从里到外都是个冷！回到大巴车上好一会才暖和过来。,"사랑 공원 : 실제로는 해변의 시민 레저 광장이며, 광장에는 거대한 원형 모래 시계가 있으며, 바다와 해변은 20 미터 떨어져 있으며 해변은 매우 깨끗하며 크고 작은 껍질이 남아 있습니다. 여름은 인기가 있어야합니다. 이번 시즌에 도착했을 때 바나나 우유를 마시면서 슈퍼마켓에서 구입 한 바나나 우유를 마시면서 해변을 산책했습니다. 몸은 내부에서 외부로 추웠습니다! 버스에 잠시 돌아와 따뜻해집니다."
모래시계 공원,5,5,2018년1월19일,我们穿过沙滩走到沙漏公园，去寻找攻略里那家百年江陵嫩豆腐。不过走在海边还是被海岸的美景给吸引了，特别是那儿有几块礁石，是成相的好地方，于是纷纷到海边拍照，等到沙漏公园又是一阵狂拍。,우리는 해변을 통해 모래 시계 공원으로 걸어 가서 해적의 100 년 된 Jiangling 부드러운 두부를 찾으러갔습니다. 그러나 해변을 걷는 것은 여전히 해안의 아름다움에 매료되어 있습니다. 특히 여러 암초가있어 사진을 찍을 수있는 좋은 장소입니다. 그래서 모래 시계 공원이 또 다른 광기 일 때까지 해변에갔습니다.
모래시계 공원,5,4,2016년6월13일,沙漏公园其实就是海边的一个大沙漏，说是三星公司造的，世界最大的沙漏。漏完一次需要一年时间，一年只转一次都是在新年来到的时候转。那时的人气就很高了，很多情侣会来这许愿。,"모래 시계 공원은 실제로 삼성이 만든 세계에서 가장 큰 모래 시계라고하는 해변의 큰 모래 시계입니다. 한 번 놓치려면 1 년이 걸리고, 새해에 올 때 1 년 동안 만 회전합니다. 그 당시 인기는 매우 높았으며 많은 커플이 소원을 빌기 위해 여기에 올 것입니다."
모래시계 공원,5,5,2017년3월10일,韩国沙漏公园，这里的环境非常好，风景特别的漂亮迷人，这里还是很多韩剧的取景地质疑，我感觉这里非常的有意义，喜欢的朋友不能错过,"한국의 모래 언덕 공원, 이곳의 환경은 매우 좋고, 풍경은 특히 아름답고 매력적이며, 여전히 많은 한국 드라마의 위치가 의문입니다. 나는 그것이 매우 의미가 있다고 생각합니다. 좋아하는 친구는 놓칠 수 없습니다."
모래시계 공원,5,4,2019년6월29일,沙漏公园是一个很与众不同的地方，这个公园能看到一些很有特色的雕塑，巨大的圆盘也是金色的感觉的哦，沙漏公园也有很多的古老的树木和植物哦，还是免费的一个地方。,모래 시계 공원은 매우 다른 곳입니다.이 공원에서 매우 독특한 조각품을 볼 수 있습니다. 거대한 원반도 황금색입니다. 모래 시계 공원에는 고대 나무와 식물도 많이 있습니다. 무료입니다. 현지.
모래시계 공원,6,5,2015년9월15일,这里有世界之最的沙漏装置，适宜情侣拍照取景用，寓意可以长长久久，恩爱到老！,"세계에서 가장 큰 모래 시계 장치가 있으며, 커플이 사진을 찍기에 적합합니다. 의미는 오래 지속될 수 있으며, 사랑은 오래 될 수 있습니다!"
모래시계 공원,6,5,2015년10월11일,这里给人一种时间纬度的新感觉，能看到那么大的沙漏给人还是很有意思的事。,이것은 사람들에게 시간 위도의 새로운 느낌을줍니다. 그런 큰 모래 시계를 보는 것은 여전히 매우 흥미 롭습니다.
모래시계 공원,6,4,2015년9월17일,挺值得去的地方，在这里有个很大的沙漏装置，一年翻转一次，不同的地方都代表着不同的东西，同时最妙的是火车轨道与其平行，代表了时间的永恒，很有意义！,"매우 가치있는 장소, 여기에 큰 모래 시계 장치가 있습니다. 한 해에 한 번 돌리면 다른 장소가 다른 것을 나타내며, 가장 좋은 것은 기차 트랙이 그와 평행하여 시간의 영원한 의미를 나타냅니다!"
모래시계 공원,6,5,2015년11월20일,很特别的公园，有一个很大，很大的沙漏！很有趣味！,"매우 특별한 공원, 크고 큰 모래 시계가 있습니다! 매우 흥미 롭습니다!"
모래시계 공원,7,5,2014년8월10일,江边上，风景不错，挺好的，人蛮多的，设施也比较多,"강변에는 경치가 좋고, 아주 좋고, 많은 사람들이 있으며, 더 많은 시설이 있습니다."
모래시계 공원,7,5,2016년5월4일,沙漏公园是一个很巨大的沙漏模型哦，这个沙漏的结构很特殊，是一个很自自由转动的结构，基本上定期都会翻动，有一个小火车。,모래 시계 공원은 거대한 모래 시계 모델입니다.이 모래 시계의 구조는 매우 특별합니다. 매우 자유로운 구조입니다. 기본적으로 정기적으로 뒤집어지고 작은 기차가 있습니다.
모래시계 공원,7,5,2014년3월4일,这里的沙漏装置，号称是世界上最大的，没有之一，沙漏的沙子漏完需要整整一年多时间，位于江原道江陵市的正东津火车站附近。,여기의 모래 시계는 세계에서 가장 큰 것으로 알려져 있으며 아무도 모래 시계가 새는 데 1 년 이상이 걸리며 Jiangyuan Road의 Jiangling City의 Zhengdongjin 기차역 근처에 있습니다.
모래시계 공원,7,5,2016년3월21일,坐坐公园里面的小火车，绕着公园开一圈，欣赏一下公园美景，虽然沙漏公园说不上大，但是整体规划的还是十分漂亮的。推荐。,공원 안의 작은 기차에 앉아서 공원을 돌아 다니며 공원의 아름다움을 즐기십시오. 모래 시계 공원은 크지 않지만 전반적인 계획은 여전히 매우 아름답습니다. 권장 사항.
모래시계 공원,7,5,2018년7월25일,沙漏公园拥有世界上规模最大的沙漏装置，这里的沙漏，上半部分代表未来的时间，正在流动的沙子则是代表着现在。,"모래 시계 공원은 세계에서 가장 큰 모래 시계를 가지고 있으며, 모래 시계의 상반 부분은 미래의 시간을 나타내며 흐르는 모래는 현재를 나타냅니다."
모래시계 공원,8,4,2015년10월15일,顾名思义有个很大的沙漏，本来以为不会动，其实还是会动，好像365天动一次，好难想象，公园很干净，设计先进,"이름에서 알 수 있듯이, 큰 모래 시계가 있습니다. 나는 움직이지 않을 것이라고 생각했지만, 실제로 움직이고 있습니다 .365 일 동안 한 번 움직이는 것 같습니다. 상상하기 어렵습니다. 공원은 매우 깨끗하고 고급 디자인입니다."
모래시계 공원,8,4,2016년1월15일,沙漏公园里面有很大的沙漏装置，上半部是未来的时间，正在流动的沙代表现在，一年转一次，非常有意义的。,모래 시계 공원에는 모래 시계가 많이 있습니다. 상반기는 미래의 시간입니다. 흐르는 모래는 지금을 나타냅니다. 일년에 한 번 돌면 매우 의미가 있습니다.
모래시계 공원,8,5,2015년8월19일,很有设计感，举办过啤酒主题的世界文化节，可惜没赶上。不过也还是蛮漂亮的，注意不要太晚去哦,"매우 디자인 감각, 맥주 테마의 세계 문화 축제를 개최했지만 불행히도 따라 잡지 못했습니다. 그러나 그것은 여전히 꽤 아름답습니다. 너무 늦지 않도록주의하십시오."
모래시계 공원,8,5,2016년2월15일,不同的地方都代表着不同的东西，沙漏公园里面有很大的沙漏装置，一年转一次，非常有意义的。,다른 장소는 다른 것을 나타냅니다. 모래 시계 공원에는 모래 시계가 많이 있습니다. 일 년에 한 번 돌면 매우 의미가 있습니다.
모래시계 공원,8,5,2015년5월7일,适合资深情侣和夫妻去，一个会让人脸红心跳的地方，如果是结了婚的夫妻 两人一起去看看 挺好的,수석 커플과 커플에게 적합합니다. 사람들이 빨게 느끼는 곳입니다. 결혼 한 커플이라면 두 사람이 함께 볼 수 있습니다.
모래시계 공원,9,5,2015년10월9일,我们就住在江陵，这个公园非常有名，导游介绍当年的这个韩剧风靡全韩国，拍摄地就是这儿。,우리는 Jiangling에 살고 있습니다.이 공원은 매우 유명합니다. 투어 가이드는 올해 한국 드라마를 소개했습니다. 촬영 장소는 여기에 있습니다.
모래시계 공원,9,5,2015년9월4일,沙漏公园设计感很现代，有一个很大的沙漏，据说可以作为计时器使用呢，这里很值得一游。,모래 시계 공원의 디자인은 매우 현대적이며 큰 모래 시계가 있으며 타이머로 사용할 수 있다고합니다. 방문 할 가치가 있습니다.
모래시계 공원,9,5,2016년2월13일,看到过很多的沙漏，但是在韩国这边的江陵沙漏公园看到的沙漏是看到规模最大的沙漏装置,나는 많은 모래 시계를 보았지만 한국의 Jiangling Shaolin Park에서 보았던 모래 시계는 가장 큰 모래 시계입니다.
모래시계 공원,9,5,2015년12월21일,好大好大的沙漏啊，真的是在动的，据说一年转次，还是非常不错和有意思的景点，很好看,"큰 모래 시계는 정말로 움직이고있다, 그것은 1 년 동안, 그것은 아직도 매우 좋고 흥미있는 매력이라고한다, 그것은 매우 좋다."
모래시계 공원,9,5,2016년2월15일,在韩国这边的江陵沙漏公园看到的沙漏，很大的沙漏装置，一年转一次，非常有意义的。,한국의 강릉 모래 시계 공원에서 보았던 모래 시계는 매우 의미가 있습니다.
모래시계 공원,10,5,2016년3월31일,可以来这里欣赏一下公园美景，最妙的是火车轨道与其平行，代表了时间的永恒,공원의 아름다움을 즐기기 위해 여기에서 올 수 있습니다. 가장 좋은 것은 기차 트랙이 평행하고 시간의 영원함을 나타내는 것입니다.
모래시계 공원,10,5,2015년10월20일,沙漏的沙子漏完需要整整一年多时间，实际上就是一个海边的市民休闲广场,"모래 시계가 새는 데 1 년 이상이 걸리며, 실제로는 해변의 시민 레저 광장입니다."
모래시계 공원,10,4,2018년5월6일,这个沙漏公园，据说是三星公司投资建的，这个大沙漏漏完是整整。,"이 모래 시계 공원은 삼성이 투자 한 것으로 알려져 있으며,이 큰 모래 시계는 완전합니다."
모래시계 공원,10,5,2016년6월24일,"广场中有一个巨大的圆形沙漏,这里拥有世界上规模最大的沙漏装置",세계에서 가장 큰 모래 시계를 가진 거대한 원형 모래 시계가 있습니다.
모래시계 공원,11,5,2017년2월26일,非常美丽的景点，非常好看，感觉玩的非常开心，很喜欢这里。,"매우 아름다운 명소, 아주 좋은, 나는 매우 행복하게 여기에서 놀고, 나는 그것을 아주 좋아한다."
모래시계 공원,11,4,2015년12월2일,号称世界上最大的沙漏装置，一年翻转一次，给人很新鲜的感觉,세계에서 가장 큰 모래 시계라고 불리는이 장치는 일년에 한 번 돌리며 사람들에게 매우 신선한 느낌을줍니다.
모래시계 공원,11,4,2015년11월13일,就是一个以沙漏为主题的公园，很有意思，有一个很大的沙漏。,그것은 모래 시계를 테마로 한 공원입니다. 매우 흥미 롭습니다. 큰 모래 시계가 있습니다.
모래시계 공원,11,4,2015년10월18일,这个是早上去的，空气特别清新，还看到了特别美丽的日出呢,"이것은 아침에 가고, 공기는 특히 신선하고, 특히 아름다운 일출을 보았습니다."
