장소,평점,작성연도,작성월,작성일,리뷰
강촌 레일 파크,5.0,2018,6,8.0,"즐겁고 재미있는 강촌 구곡빙폭을 시작으로는 방문하기 위해 자전거 타고 레일 기차를 타고 경험을 아름다운 곳입니다.
우리는 춘천 도시 지역에서 차를 몰고 15분 공원에 도착했습니다. 쉽게 드라이브, Gimyujeong 역 주차장도 바로 앞에 있었다. 주차는 무료입니다.
Pls 미리 티켓을 Klook 또는 Kkday 등 다양한 소스를 통해 온라인. 선택할 수 있는 다양한 옵션을 있을 것입니다. 전체적으로 약 1시간이 걸렸습니다. 5어떻게 빨리 주기에 따라 2시간. 6km 타고, 기차를 강촌 구곡빙폭을 시작으로 역. 이후, 셔틀 버스 시작점을 다시 여기서 기다리고 약 500m 거리에, 당신은 옵트인 강촌 구곡빙폭을 시작으로 머물 여정에 따라 갈 수 있습니다.
우리는 4인용 레일 자전거를 타고 5살짜리 딸은 그녀가 전혀 페들 필요로 하지 않는 가장 좋았습니다.! 이 railbike 길을 따라 몇 터널 , 1은 부동 소수점 거품이 대한 이 타고 것이다 거품이 터널. 제 딸이 터널 좋았다! 1, 한 foto, U 10foto 부스에서 타고 000원 완료되면 이 foto 구입할 수 있습니다.
우리는 강촌 구곡빙폭을 시작으로 Railbike 멋진 시간을 보냈고 다른 보기 및 발표했음에도 겨울에 다시 방문하고 싶다!
"
강촌 레일 파크,3.0,2018,5,27.0,"여름 너무 뜨거운 불구하고 오후 12시에 슬롯 예약했습니다. 우리는 12일까지 Sun 서서. 우리는 자전거를 전에 한국 충전 하는 사람과 함께 지난 20분 동안 올바른 전담팀에 된다면 도무지 20시.

이 사이클링 부분을 처음 레일 바이크 경험 이후로 꽤 흥미롭다. 그러나, 보는 경치는 정상. 어쩌면 가을 또는 봄 게 더 나을?

많은 자전거 30분 후, 우리는 자전거를 내려서 우리는 낭만적인 기차를 타고 전에 도착할 마지막 자전거 때까지 기다려야 했다. 다시, 로맨틱한 기차를 상당히.

우리는 기차를 타고 2고를 수 있었습니다. 우리는 1 거리에 있습니다. 3km 강촌 구곡빙폭을 시작으로 역. 10분 동안, Gimyucheong 역까지 무료 셔틀 버스가 있습니다. 우리는 셔틀 버스를 탈 수 있는 짧은 루트를 선택했습니다. 10분 뜨거운 태양 아래 걸어서 셔틀 버스 드라이버 없는 마침내 아래서 다른 10분 드라이버 전에 문을 열었습니다.

관심이, 낮은 계절에 따라 또는 더 흥미를 와서 추천합니다. 경우, Sun 준비 및 아주 평범한 녹색 풍경.
"
강촌 레일 파크,5.0,2018,5,23.0,"Allfye 가장 흥미롭고 재미있는 exp 중 1총 투어 기간. 5시간. 연령에 관계없이 모든 분들께 적합합니다. 대부분 Downslope 있어서 패들을 별로 없었습니다. 타고 재미있고 흥미로운. 아름다운 풍경과 전문 테마로 관심을 터널. 모든 사진 캡처 광각 카메라를 가져가세요!

20분 동안 패들, 사진 및 스낵을 살 수 있는 너무 좋아어요. 레일 바이크 끝. 후 휴식, 보드 같은 시기에 시작한 사람들이 다른 끝내려면 더 큰 기차.

모든 한국어와 영어, 우리는 큰 기차 하루아침은 위해 기다리고 끌려가다가 도착합니다. 그 구덩이 정류장에 갈 곳이, 화장실 또한 있었습니다.

빼기 영어 번역 모든 것이 재미있었습니다! ! 강력 추천합니다
"
강촌 레일 파크,5.0,2018,1,22.0,"레일 자전거! 좋은 경험이었다. 우리는 강촌 구곡빙폭을 시작으로 레일 공원, 및 레일 바이크. 이 폭설로 다발을 떨어지는, 흥미롭고 새로운 경험을 몹시 추웠다. 우리가 서울에 갈 일이 있으면 다시 시도하십시오."
강촌 레일 파크,5.0,2017,12,26.0,"재미있고 남이섬 방문 할 흥미로운 활동 레일 자전거를 타면 시골의 아름다운 경치를 볼 재미. 레저 자체 페들 타고. 피곤하시지 수 찾지 못했습니다.

활동 40분 자체 간단한 멈출 중지 및 15분 전송 기차 타기 전에 페들 타고 왔습니다. 이 도착하면 입구에서 돌아갈 셔틀 버스로 짧은 거리에 있습니다. 총 시간 1. 5시간.

느린' 앞에 트랙 위로 방해할 누가 기사들이 ""기다리는 아마 유일한 단점 :)

전체적으로 우리는 이 활동을 촬영지였던 남이 섬의 방문에 추천합니다.

이 곳, Itx - 남측본부 교양지인 청춘에 실렸던 글입니다. 그 반대로 플랫폼 일반 기차를 통해 역과 전송 가평 익스프레스 기차를 타고 갈 필요가 있다. 전송 컴퓨터에 Tmoney 카드 TAP 기억이 나지 않습니다. 한 Gimyujeong Statntion 중지.
"
강촌 레일 파크,5.0,2017,9,26.0,"뷰 및 터널은 환상적이었습니다! 너무 많은 기대 할 수가 없고, 제 경험이 즐거웠습니다! 하는 것은 매우 쉬운 길을 볼 수 있는 성장 동력 으로 발판 밟기 를 통해. 이 뷰를 통해 아름다운 경치도 보고 신선한 공기 에서 숨을 분주 한 도시. 이 경우는 먹이가 되어서 터널 에 가서 생각해 보니 더욱! 유일한 단점은 시간이 많은 경우 속도가 느린 차가 있을 수 있는 그룹을 모두 느리게 영향을 결정하는! 두 번째 오래된 증기 기차를 타고 싶었는데 절반도 즐겁고!"
강촌 레일 파크,4.0,2017,8,4.0,"페달 끝 개념은 꽤 깔끔하게 갈 수 있는 것은 가족이나 친구들과 카트와 행상. 이 제품은 일반적인 관광 말아야 하지만 잠시 후. 제가 하는 말에 내린다. 만약, 더운 여름철에 습기가 많은 하지 마십시오. 할 수 없는 재미. 이 행상 은 좋지 않았습니다 sceneries 6.5 km 및 터널 에서 집행 유예 만이 더운 날씨."
강촌 레일 파크,5.0,2017,8,2.0,"적극 추천합니다! 경우에는 10개 에 10 줄 것이다. 긴 시간을 여행함 불구하고. 제 친구와 저는 레일 바이크 하는 강촌 레일 파크 하기로 했습니다. 김유정 역 1번 출구에서 종료 후, 오른쪽으로 돌아, 철도 공원 및 기호를 볼 수 있습니다. 저희가 간 화요일, 많은 사람들이 있어서 나쁘진 않았어요. 오후 4시에 도착 했지만, 저희는 책 2 - 레일 바이크 는 6 시에. 비교적 쉬운 자전거 트레일 을 통해, 관련된 여러 하위 슬로프 입니다. 레일 바이크 도 터널 통과 에는 흥미로운; 제가 가장 좋아하는 것이 ' 행복한 버블 터널 '. 전망은 멋진 풍경이 여름 조차도! 하는 여러 필드 및 스트림, 뜨거운 예상했던 대로 이었고 별로, 자전거가 있을 뿐. 내 친구와 나는 놀란 트레일 로, 이 너무 빠른 것 같았다. 시간이 적은 화창한 덕분에, 저희는 저녁 노을을 만날 수 있기 종료 레일 바이크.
전반적으로, 좋은 경험! 여행 시간 이 여유가 되신다면 추천합니다 :) 꼭 다시 가고 싶어요!
"
강촌 레일 파크,5.0,2017,7,27.0,매우 흥미로운 경험 올해 4월에 갔는데 날씨도 좋다. 이곳은 어렵지 않지만 끝까지 여행 내내 quitter 에서 멀리 떨어져 있습니다. 전망이 정말 좋고 제 친구들도 즐길 수 있는 재생! 다른 사람들과 다시 갈 것이다.
강촌 레일 파크,4.0,2017,7,2.0,"많은 재미 간다면 나미, 강촌 레일 파크 를 그리워 하지 않는다.
처음에 저는 다른 사람들이 같은 시간에 타는 방법 없을 수 있습니다. 50명 정도로. 을 봤을 때 가 많지만 railbikes. 정말 흥미로운.
우리는 자전거를 타고 함께 이동할 수 있습니다. 특히 빠른 보고 매우 아름답기 때문에 유명 터널 이동합니다. 정말 즐거웠습니다!"
강촌 레일 파크,5.0,2017,6,20.0,"서울에서 즐거운 하루 여행 제 아내와 아이들 2 강촌 레일 파크 로 갔다. 우리가 예약한 중 하나 - 데이 투어 의 남이섬 서울 도 포함. 우리를 위해, 레일 바이크 좋은 경험 였습니다. 직원들은 영어 실력이 알고있는 네가지 기초 파악할 수 있도록 지원하는 운영 체제 - 우리는 인용 자전거. 레일 바이크 는 더 이상 사용되지 않는 기차가 적절한 트랙에서 한 부분의 아래쪽 이 서서히 경사 코스. 평면 위치에서부터 몇 가지가 페달, 하지만 많은 노력이 필요하지 않습니다. 논 강 따라 트랙이 통해 터널을 통해 몇 개, 몇 가지지 테마 (거품, 스타라이트, 그리고 약간 무서운 전쟁에 불 / 어린이들). 이 상품은 서울에서 휴식을, 재생 한다는 것 에 있지만 시작 과정 은 다소 역에서 - 입니다. 전망은, 특히 강을 내려다 보는 훌륭하다. 이 터널은 할인 제공 수행하는 경우 강좌의 따뜻한 날씨. 서울에 가족과 함께. 활동이 날 여행을 추천 합니다."
강촌 레일 파크,5.0,2017,6,1.0,"재미! 서울에서 제일 좋아하는 활동 사랑 이고, 이는 좋은 전망에 따라 참조. 모든 터널이 조금 놀라움. 타고 돌아오지 않아도 - 기차를 타고 다시 지정할 수 있는 픽업. 흥미로운 쇼핑과 식사를 하고는 서울."
강촌 레일 파크,5.0,2017,5,28.0,"한국에서 레일 바이크! 저희가 3월에 시작하는 약간 춥 지원하지만 일단 이동 했습니다. 이 아름답고 독특한 방법을 수 있었습니다. 역 앞에 있는 공원은, 온라인으로 예약을 하는 것이 있는 만큼의. 그 후 2시간 동안 만 짚 하는 - 남이섬 에서 여러 행 및 나머지 날에."
강촌 레일 파크,5.0,2017,5,15.0,멋진 전망! 1시간 반 정도 걸리는 놀라운 터널 레일 바이크 타! 매우 아름다운 시골 지역 였습니다. 나는 몇 시에 각 터널 터널 타고 잘 꾸며져 있는 다른 테마. 이 사람들에게 강력 추천합니다.
강촌 레일 파크,3.0,2017,4,26.0,재미! 미리 예약이 된 가족 이 기 때문에. 이는 오래된 부부가 재미 카운티까지 뒤에있는 나머지 그룹을 할 수 있습니다. 위로 - 것이었습니다.
강촌 레일 파크,5.0,2017,4,18.0,"꼭 꼭 다시 활동 우리 가족은 즐겁게 활동하는 sk. 우리는 단지 경험 레일 - 자전거, 또한 매우 아름답기 때문에 유명하지만 시골의. 이 부분은 다른 아이들은 지나가는 터널 설정을 통해 서로다른 - 거품, 조명, 특히 재현 터널, 제 아들이 정말 마음에 들었습니다."
강촌 레일 파크,4.0,2017,4,2.0,"멋진 것이 서울에서 수행해야 합니다 레일 바이크 ganchon 적당한 사람들을 위한 야외 활동을 동시에 의 아름다운 풍경은 본 ganchon. 이 모든 경험을 타고 즐길 수 있는 재미있는 사람이고 격렬한. 우리가 기대했던 것 였다. 그 길을 따라 장식되어 있었고 3 터널에 조명과 음악이 있습니다. 우리가 좋은 시간을 따라 자전거를 참조. 전반적인 경험은 매우 좋습니다.

실제로, 약 50 분 후 모든 평면 또는 내리막 레일은 지하철을 타고 대상. 마지막으로, 우리는 셔틀 버스를 타고 다시 gimyujeong 역."
강촌 레일 파크,4.0,2017,3,24.0,좋은 경험 3월 초에 있는 공원에 가서 ' 17. 티켓은 공식 웹 사이트를 통해 예약했고 klook 이 한국어로 되어 있단. 좋은 방법을 주기 쉬움. 중지 휴식 이 있는 전송에 앞서 ' 낭만 열차 ' 다른 공원 들이 즐길 수 있다. 종료 지점에서 셔틀 버스까지 제공하고 다시 시작하는 점이나 kimyoujeong. 다음 달 komm 커피도 있다.
강촌 레일 파크,5.0,2017,3,17.0,좋은 경험 좋은 경험 였습니다. 30분이면 자전거 레일 바이크를 사랑 합니다. 겨울이라 눈이 여전히 제가 할 수 있습니다. 정말 아름다운 풍경이 다. 수 있는 책 이 책을 통해 애플리케이션 및 사용이 간편한 klook.
강촌 레일 파크,5.0,2017,3,5.0,많은 재미 나는 내가 얼마나 좋은 열차 의 일부 오래된 트랙. 할 수 있는 몇 가지의 영국. 이 공원은 철도 잘 조직되어 있었어요? 자전거? 카트는? 2 또는 4 사람들을 위한. 이 잘 되어 있으며 어렵지 않을 나누어 줍니다 다. 많은 노선 에는 부드러운 거절하지 않은 거리가 그렇게 도 나누어 줍니다 다. 출발 시간을 한꺼번에 있어서 자전거를 설정할 수 있습니다. 그럴만한 이유가 있는 피크닉 장소 taofun 후 다음 기차 여행은 끝까지 당신을 코치 트랙의 시작. 경로를 다음과 같이 예쁜 계곡과 산과 강 이 있는 가공 패스 hillsides 팜 smallholding. 모든 연령 에서 기차로 쉽게 되어 춘천.
강촌 레일 파크,5.0,2017,2,12.0,"사랑해요! 좀 피곤했지만 경치 레일 바이크 + + 남이섬 패키지를 이용할 수 있을 쁘띠 프랑스에서 전송 방식이 우리를 전송 또는 funko trazy 을 포함하는, 및 의 숙박시설 에서 저희를 픽업하러 하고 입장료.

안전한 안전 지침 에서 시작 책임자를 해당 슬롯을 타고 우리 그룹.

후회 없음. 사랑의 경험이나 레일 바이크. 꽤 긴 거리이긴 하지만. 피곤. 우리는 하나의 그룹으로 타고 자전거를 유지해야 얕은 또는 3. 중지하고 하는 있는지도 트랙. 하지만, 추운 날 함께 하고. 나는 당신을 보장할 수 있는 마지막 이 기 때문에 재킷을 타고 배어 나오게 하다. 전망은 그냥 주변 풍경. 음악 에 대한 몇 가지 터널 안에 조명.

말을 타고, 가는 철도를 타고 우리를 데리고 다시 우리 코치 전송할 수 있습니다. 경치도 경치가 훨씬 마막이. 전반적으로, 좀 피곤 했지만 그만한 가치가 있었습니다. 사랑 합니다.
"
강촌 레일 파크,5.0,2017,2,2.0,"독특한 풍경을 경험하고 이 곳은 춘천에 위치, 약 2시간 이 기 때문에 서울에서 여기까지. 역에 도착하면, 입력이 명백한 사인은 넓어서 놓칠 수없는.

아니 정말 힘든 자전거 레일 바이크, 없는 생각이 다른 사람들이 그 자체로 이동할 수 있었습니다! 결국 온 정거장은 자전거 자전거 수 없는 경우, 사용할 수 있는 경우를 제외하고 내리막 은 - 천천히 하고 주기 및 아는 매우 즐거운, 멋진 풍경과 함께 작은 운동 "" oppa 강남 스타일! "" (사용은 해보지 알 수 있는 것을 보는 의미! )"
